"subject","trial_num","set_size","rt","accuracy","response","correct_response","mapping","condition","location","color","locations","colors","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","trial","exclude_chance","exclude_4","exclude_inattention"
1,115,4,"932","false","s","k","ks","s","b","orange","b,f,g,k","orange,green,cyan,black",0.789473684210526,0.650793650793651,0.720133667502089,2.31578947368421,2.41269841269841,2.36424394319131,116,FALSE,FALSE,FALSE
1,116,4,"824","true","s","s","ks","d","d","green","c,d,h,j","brown,red,magenta,orange",0.789473684210526,0.650793650793651,0.720133667502089,2.31578947368421,2.41269841269841,2.36424394319131,117,FALSE,FALSE,FALSE
1,117,4,"813","true","s","s","ks","d","h","green","b,e,h,l","orange,yellow,blue,brown",0.789473684210526,0.650793650793651,0.720133667502089,2.31578947368421,2.41269841269841,2.36424394319131,118,FALSE,FALSE,FALSE
1,118,8,"1286","true","k","k","ks","s","f","cyan","b,a,d,f,h,g,j,k","yellow,green,black,cyan,magenta,brown,orange,red",0.789473684210526,0.650793650793651,0.720133667502089,2.31578947368421,2.41269841269841,2.36424394319131,119,FALSE,FALSE,FALSE
1,119,4,"809","false","s","k","ks","s","i","magenta","b,d,i,l","blue,orange,magenta,brown",0.789473684210526,0.650793650793651,0.720133667502089,2.31578947368421,2.41269841269841,2.36424394319131,120,FALSE,FALSE,FALSE
2,0,4,"721","true","k","k","ks","s","i","yellow","a,f,i,j","black,magenta,yellow,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,1,FALSE,FALSE,FALSE
2,1,4,"439","true","k","k","ks","s","h","brown","b,d,h,k","magenta,cyan,brown,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,2,FALSE,FALSE,FALSE
2,2,8,"527","true","k","k","ks","s","g","blue","b,a,f,e,h,g,k,j","brown,cyan,black,orange,green,blue,red,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,3,FALSE,FALSE,FALSE
2,3,4,"757","false","s","k","ks","s","j","orange","c,f,i,j","cyan,red,black,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,4,FALSE,FALSE,FALSE
2,4,8,"825","true","s","s","ks","d","i","magenta","a,b,e,d,i,h,k,j","red,yellow,brown,black,blue,cyan,green,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,5,FALSE,FALSE,FALSE
2,5,8,"708","false","k","s","ks","d","h","magenta","c,a,e,d,g,h,j,k","cyan,orange,black,green,yellow,brown,red,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,6,FALSE,FALSE,FALSE
2,6,4,"543","true","s","s","ks","d","e","brown","c,e,h,l","black,cyan,green,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,7,FALSE,FALSE,FALSE
2,7,8,"687","false","s","k","ks","s","f","orange","a,b,e,f,i,h,l,j","black,green,brown,orange,cyan,blue,magenta,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,8,FALSE,FALSE,FALSE
2,8,4,"685","true","k","k","ks","s","i","orange","a,e,i,j","magenta,blue,orange,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,9,FALSE,FALSE,FALSE
2,9,4,"523","true","s","s","ks","d","f","yellow","b,f,h,j","orange,blue,cyan,magenta",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,10,FALSE,FALSE,FALSE
2,10,8,"562","false","s","k","ks","s","k","orange","b,c,f,e,h,i,k,j","magenta,black,red,brown,blue,green,orange,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,11,FALSE,FALSE,FALSE
2,11,4,"396","true","k","k","ks","s","i","green","c,f,i,j","cyan,red,green,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,12,FALSE,FALSE,FALSE
2,12,4,"715","false","s","k","ks","s","k","orange","c,f,g,k","magenta,blue,green,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,13,FALSE,FALSE,FALSE
2,13,4,"456","true","k","k","ks","s","a","orange","a,d,i,j","orange,brown,cyan,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,14,FALSE,FALSE,FALSE
2,14,8,"814","true","s","s","ks","d","e","cyan","c,a,d,e,h,i,l,k","yellow,magenta,green,red,brown,blue,orange,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,15,FALSE,FALSE,FALSE
2,15,8,"490","true","k","k","ks","s","d","orange","c,a,d,e,i,g,k,l","brown,magenta,orange,red,yellow,blue,green,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,16,FALSE,FALSE,FALSE
2,16,8,"1046","false","s","k","ks","s","e","brown","a,b,e,d,h,g,j,k","orange,red,brown,yellow,blue,green,black,magenta",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,17,FALSE,FALSE,FALSE
2,17,8,"490","true","s","s","ks","d","c","cyan","c,a,f,d,h,i,k,l","orange,brown,magenta,green,red,blue,black,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,18,FALSE,FALSE,FALSE
2,18,4,"581","true","s","s","ks","d","e","red","c,e,g,j","brown,orange,yellow,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,19,FALSE,FALSE,FALSE
2,19,8,"539","true","k","k","ks","s","l","cyan","c,b,d,f,h,g,l,j","green,brown,orange,magenta,blue,yellow,cyan,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,20,FALSE,FALSE,FALSE
2,20,4,"508","true","k","k","ks","s","e","yellow","b,e,h,k","brown,yellow,red,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,21,FALSE,FALSE,FALSE
2,21,8,"750","true","s","s","ks","d","a","green","a,c,d,e,g,i,j,l","black,yellow,magenta,brown,cyan,red,orange,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,22,FALSE,FALSE,FALSE
2,22,8,"445","true","s","s","ks","d","k","green","c,a,e,f,h,g,k,j","red,blue,magenta,yellow,black,brown,orange,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,23,FALSE,FALSE,FALSE
2,23,8,"547","true","s","s","ks","d","i","orange","c,b,d,e,i,h,j,l","brown,magenta,blue,red,yellow,cyan,green,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,24,FALSE,FALSE,FALSE
2,24,8,"934","true","k","k","ks","s","f","red","b,c,e,f,g,h,k,j","yellow,green,blue,red,magenta,black,orange,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,25,FALSE,FALSE,FALSE
2,25,8,"452","true","k","k","ks","s","g","blue","c,b,e,f,h,g,j,k","black,yellow,orange,red,magenta,blue,green,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,26,FALSE,FALSE,FALSE
2,26,8,"329","false","s","k","ks","s","c","green","b,c,d,f,g,h,k,j","red,green,orange,yellow,cyan,black,brown,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,27,FALSE,FALSE,FALSE
2,27,8,"404","false","s","k","ks","s","a","green","a,b,d,f,g,h,j,l","green,black,brown,yellow,blue,cyan,red,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,28,FALSE,FALSE,FALSE
2,28,4,"482","true","k","k","ks","s","b","black","b,d,h,k","black,magenta,cyan,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,29,FALSE,FALSE,FALSE
2,29,8,"677","true","k","k","ks","s","f","brown","c,b,f,d,h,i,l,j","black,yellow,brown,blue,orange,red,green,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,30,FALSE,FALSE,FALSE
2,30,4,"527","true","s","s","ks","d","i","orange","c,f,i,j","green,brown,yellow,magenta",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,31,FALSE,FALSE,FALSE
2,31,4,"491","true","s","s","ks","d","k","magenta","a,f,g,k","yellow,orange,black,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,32,FALSE,FALSE,FALSE
2,32,8,"871","true","s","s","ks","d","k","red","b,c,f,e,g,i,l,k","green,cyan,magenta,blue,yellow,brown,black,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,33,FALSE,FALSE,FALSE
2,33,4,"194","true","k","k","ks","s","i","yellow","c,e,i,j","black,brown,yellow,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,34,FALSE,FALSE,FALSE
2,34,4,"949","false","s","k","ks","s","h","brown","a,d,h,j","orange,black,brown,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,35,FALSE,FALSE,FALSE
2,35,4,"404","true","s","s","ks","d","h","black","c,e,h,j","magenta,blue,yellow,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,36,FALSE,FALSE,FALSE
2,36,8,"408","true","s","s","ks","d","i","black","a,c,f,d,h,i,l,k","yellow,red,cyan,brown,blue,magenta,orange,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,37,FALSE,FALSE,FALSE
2,37,4,"340","true","k","k","ks","s","l","green","b,e,h,l","orange,magenta,blue,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,38,FALSE,FALSE,FALSE
2,38,4,"466","true","k","k","ks","s","b","brown","b,d,g,j","brown,green,red,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,39,FALSE,FALSE,FALSE
2,39,8,"439","true","s","s","ks","d","b","cyan","a,b,e,f,h,g,j,l","brown,green,orange,magenta,black,yellow,blue,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,40,FALSE,FALSE,FALSE
2,40,4,"624","true","k","k","ks","s","e","green","a,e,g,l","yellow,green,orange,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,41,FALSE,FALSE,FALSE
2,41,8,"541","true","s","s","ks","d","e","blue","c,a,f,e,h,g,j,l","brown,orange,cyan,yellow,green,red,magenta,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,42,FALSE,FALSE,FALSE
2,42,8,"387","true","k","k","ks","s","j","orange","c,b,e,f,i,g,k,j","red,green,brown,cyan,blue,yellow,magenta,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,43,FALSE,FALSE,FALSE
2,43,8,"552","true","k","k","ks","s","c","magenta","b,c,d,f,g,i,l,k","brown,magenta,black,blue,yellow,green,orange,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,44,FALSE,FALSE,FALSE
2,44,4,"473","true","k","k","ks","s","j","brown","a,e,h,j","red,cyan,blue,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,45,FALSE,FALSE,FALSE
2,45,4,"485","true","k","k","ks","s","d","magenta","b,d,i,k","black,magenta,brown,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,46,FALSE,FALSE,FALSE
2,46,8,"494","false","k","s","ks","d","a","black","a,c,d,e,h,g,l,k","green,blue,cyan,orange,yellow,brown,magenta,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,47,FALSE,FALSE,FALSE
2,47,8,"615","true","k","k","ks","s","j","green","a,b,f,d,g,i,j,l","cyan,magenta,blue,brown,red,black,green,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,48,FALSE,FALSE,FALSE
2,48,8,"651","true","k","k","ks","s","b","orange","b,c,d,e,g,h,j,k","orange,yellow,brown,red,green,magenta,cyan,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,49,FALSE,FALSE,FALSE
2,49,8,"442","true","s","s","ks","d","a","magenta","b,a,f,d,i,h,l,j","green,blue,yellow,brown,cyan,black,red,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,50,FALSE,FALSE,FALSE
2,50,8,"819","true","k","k","ks","s","f","black","b,c,e,f,g,h,j,k","yellow,red,green,black,cyan,orange,magenta,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,51,FALSE,FALSE,FALSE
2,51,4,"399","true","k","k","ks","s","f","blue","a,f,h,k","brown,blue,black,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,52,FALSE,FALSE,FALSE
2,52,8,"364","true","k","k","ks","s","h","orange","a,c,d,f,g,h,j,k","cyan,brown,magenta,green,blue,orange,yellow,red",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,53,FALSE,FALSE,FALSE
2,53,8,"499","true","k","k","ks","s","a","red","b,a,f,e,h,i,k,l","blue,red,magenta,yellow,brown,green,black,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,54,FALSE,FALSE,FALSE
2,54,8,"585","true","s","s","ks","d","f","yellow","c,a,f,d,i,g,l,j","orange,cyan,black,blue,red,magenta,brown,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,55,FALSE,FALSE,FALSE
2,55,8,"753","true","s","s","ks","d","l","black","b,c,d,e,g,i,l,j","red,orange,cyan,blue,magenta,brown,yellow,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,56,FALSE,FALSE,FALSE
2,56,8,"416","true","s","s","ks","d","b","black","a,b,d,e,h,i,l,k","blue,red,orange,magenta,cyan,brown,yellow,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,57,FALSE,FALSE,FALSE
2,57,8,"469","false","s","k","ks","s","b","magenta","c,b,f,d,h,g,k,l","brown,magenta,yellow,blue,black,red,orange,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,58,FALSE,FALSE,FALSE
2,58,4,"1050","false","s","k","ks","s","c","cyan","c,d,i,l","cyan,red,green,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,59,FALSE,FALSE,FALSE
2,59,4,"413","true","k","k","ks","s","d","magenta","a,d,h,l","orange,magenta,brown,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,60,FALSE,FALSE,FALSE
2,60,8,"361","true","k","k","ks","s","c","brown","c,b,e,d,h,i,k,l","brown,magenta,red,blue,yellow,black,orange,green",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,61,FALSE,FALSE,FALSE
2,61,4,"734","true","k","k","ks","s","j","black","c,e,g,j","yellow,magenta,orange,black",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,62,FALSE,FALSE,FALSE
2,62,4,"482","true","k","k","ks","s","j","cyan","c,e,h,j","blue,green,red,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,63,FALSE,FALSE,FALSE
2,63,8,"516","true","k","k","ks","s","k","cyan","a,c,e,d,h,i,k,j","blue,black,green,brown,red,magenta,cyan,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,64,FALSE,FALSE,FALSE
2,64,4,"451","true","k","k","ks","s","g","orange","c,d,g,j","brown,cyan,orange,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,65,FALSE,FALSE,FALSE
2,65,8,"577","true","s","s","ks","d","l","magenta","c,b,d,f,h,g,k,l","black,red,blue,green,yellow,brown,cyan,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,66,FALSE,FALSE,FALSE
2,66,8,"359","false","k","s","ks","d","g","orange","a,b,e,f,g,h,k,l","black,brown,blue,cyan,yellow,red,green,magenta",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,67,FALSE,FALSE,FALSE
2,67,4,"596","false","s","k","ks","s","f","magenta","c,f,i,j","red,magenta,brown,yellow",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,68,FALSE,FALSE,FALSE
2,68,8,"394","true","k","k","ks","s","i","blue","b,a,d,e,g,i,k,j","cyan,brown,green,red,yellow,blue,black,orange",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,69,FALSE,FALSE,FALSE
2,69,4,"610","true","s","s","ks","d","l","green","a,f,h,l","brown,red,black,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,70,FALSE,FALSE,FALSE
2,70,8,"724","true","s","s","ks","d","j","green","c,a,f,e,i,h,k,j","cyan,orange,red,black,magenta,brown,yellow,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,71,FALSE,FALSE,FALSE
2,71,4,"461","true","s","s","ks","d","c","red","c,e,h,j","magenta,blue,green,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,72,FALSE,FALSE,FALSE
2,72,8,"804","false","s","k","ks","s","e","red","c,a,e,d,g,i,k,j","brown,green,red,yellow,black,orange,cyan,blue",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,73,FALSE,FALSE,FALSE
2,73,8,"634","false","s","k","ks","s","f","yellow","a,b,f,e,i,g,j,l","red,brown,yellow,magenta,blue,black,green,cyan",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,74,FALSE,FALSE,FALSE
2,74,4,"526","true","s","s","ks","d","d","green","a,d,i,j","cyan,black,red,magenta",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,75,FALSE,FALSE,FALSE
2,75,8,"748","false","k","s","ks","d","e","blue","c,a,e,d,i,g,j,l","yellow,orange,cyan,magenta,black,green,red,brown",0.792452830188679,0.626865671641791,0.709659250915235,2.33962264150943,2.02985074626866,2.18473669388905,76,FALSE,FALSE,FALSE
