"","subject","block","trial","card_left","card_right","ch_card","ch_key","reward","prob1","prob2","prob3","prob4","rt","reward_oneback","unch_card","reoffer_ch","reoffer_unch","stay_key","stay_card","stay_unch_card","prob_ch","prob_unch","accuracy","delta_exp_value","prob_left","prob_right","better_loc","prev_loc_better","bonus","number_inattention","instructions_mistakes","exclude_trial_omission","exclude_key_rep","exclude_inattention"
"98",1,"2","48",4,3,4,"0","0",0.472754153,0.653624258,0.191478745,0.306483515,728,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.306483515,0.191478745,1,0.11500477,0.306483515,0.191478745,0,0,0,0,0,FALSE,FALSE,FALSE
"99",1,"2","49",3,1,3,"0","0",0.446989894,0.59332484,0.179692284,0.337784885,637,"0",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.179692284,0.446989894,0,0.26729761,0.179692284,0.446989894,1,0,0,0,0,FALSE,FALSE,FALSE
"100",1,"2","50",3,4,3,"0","0",0.450821354,0.584050675,0.15,0.36036193,639,"0",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.15,0.36036193,0,0.21036193,0.15,0.36036193,1,0,0,0,0,FALSE,FALSE,FALSE
"101",1,"3","1",3,4,3,"0","1",0.157020842,0.619709433,0.455624574,0.57748884,918,"0",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.455624574,0.57748884,0,0.121864266,0.455624574,0.57748884,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"102",1,"3","2",4,3,3,"1","1",0.15,0.638847416,0.447060403,0.547476684,430,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.447060403,0.547476684,0,0.100416281,0.547476684,0.447060403,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"103",1,"3","3",3,2,3,"0","1",0.15,0.673558252,0.464653849,0.564055839,560,"1",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.464653849,0.673558252,0,0.208904403,0.464653849,0.673558252,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"104",1,"3","4",2,4,4,"1","0",0.156040006,0.650024264,0.468050463,0.533591457,899,"1",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.533591457,0.650024264,0,0.116432807,0.650024264,0.533591457,0,1,0,0,0,FALSE,FALSE,FALSE
"105",1,"3","5",3,4,3,"0","1",0.15,0.609580707,0.479689254,0.548975462,754,"0",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.479689254,0.548975462,0,0.069286208,0.479689254,0.548975462,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"106",1,"3","6",2,1,2,"0","0",0.15,0.643928684,0.489298433,0.530164744,829,"1",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.643928684,0.15,1,0.493928684,0.643928684,0.15,0,1,0,0,0,FALSE,FALSE,FALSE
"107",1,"3","7",2,1,1,"1","0",0.15,0.632410914,0.49896292,0.449644452,607,"0",2,TRUE,TRUE,FALSE,FALSE,TRUE,0.15,0.632410914,0,0.482410914,0.632410914,0.15,0,1,0,0,0,FALSE,FALSE,FALSE
"108",1,"3","8",2,1,1,"1","0",0.15,0.660272086,0.503229792,0.400668363,727,"0",2,TRUE,TRUE,TRUE,TRUE,FALSE,0.15,0.660272086,0,0.510272086,0.660272086,0.15,0,0,0,0,0,FALSE,FALSE,FALSE
"109",1,"3","9",2,3,3,"1","1",0.15,0.654805088,0.426905337,0.363860908,445,"0",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.426905337,0.654805088,0,0.227899751,0.654805088,0.426905337,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"110",1,"3","10",2,3,3,"1","1",0.195488406,0.654415047,0.43950215,0.384457003,453,"1",2,TRUE,TRUE,TRUE,TRUE,FALSE,0.43950215,0.654415047,0,0.214912897,0.654415047,0.43950215,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"111",1,"3","11",2,1,1,"1","1",0.238761738,0.651459173,0.424029653,0.381435283,1043,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.238761738,0.651459173,0,0.412697435,0.651459173,0.238761738,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"112",1,"3","12",2,1,1,"1","0",0.208685625,0.622871469,0.373946687,0.395809752,651,"1",2,TRUE,TRUE,TRUE,TRUE,FALSE,0.208685625,0.622871469,0,0.414185844,0.622871469,0.208685625,0,0,0,0,0,FALSE,FALSE,FALSE
"113",1,"3","13",3,4,3,"0","1",0.176161325,0.621873043,0.309792793,0.418116153,602,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.309792793,0.418116153,0,0.10832336,0.309792793,0.418116153,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"114",1,"3","14",2,3,3,"1","0",0.189415947,0.64873017,0.299386806,0.444540894,405,"1",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.299386806,0.64873017,0,0.349343364,0.64873017,0.299386806,0,1,0,0,0,FALSE,FALSE,FALSE
"115",1,"3","15",4,1,1,"1","1",0.179116023,0.614258789,0.330861332,0.461018357,498,"0",4,FALSE,FALSE,TRUE,FALSE,FALSE,0.179116023,0.461018357,0,0.281902334,0.461018357,0.179116023,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"116",1,"3","16",1,3,3,"1","0",0.1990778,0.624416768,0.390680702,0.499538162,411,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.390680702,0.1990778,1,0.191602902,0.1990778,0.390680702,1,1,0,0,0,FALSE,FALSE,FALSE
"117",1,"3","17",4,2,4,"0","0",0.15,0.584623601,0.368970152,0.501779212,1156,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.501779212,0.584623601,0,0.082844389,0.501779212,0.584623601,1,1,0,0,0,FALSE,FALSE,FALSE
"118",1,"3","18",3,1,3,"0","1",0.154505329,0.549768795,0.364360177,0.444644815,586,"0",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.364360177,0.154505329,1,0.209854848,0.364360177,0.154505329,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"119",1,"3","19",1,4,1,"0","1",0.20971304,0.501743755,0.30563429,0.41071651,1186,"1",4,FALSE,TRUE,TRUE,FALSE,TRUE,0.20971304,0.41071651,0,0.20100347,0.20971304,0.41071651,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"120",1,"3","20",3,1,3,"0","0",0.248624145,0.463638119,0.304244594,0.412544239,1026,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.304244594,0.248624145,1,0.055620449,0.304244594,0.248624145,0,1,0,0,0,FALSE,FALSE,FALSE
"121",1,"3","21",1,3,1,"0","1",0.243429274,0.572912292,0.231771321,0.404462135,903,"0",3,TRUE,TRUE,TRUE,FALSE,TRUE,0.243429274,0.231771321,1,0.011657953,0.243429274,0.231771321,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"122",1,"3","22",4,1,1,"1","0",0.222942467,0.521565163,0.189074154,0.394042659,735,"1",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.222942467,0.394042659,0,0.171100192,0.394042659,0.222942467,0,1,0,0,0,FALSE,FALSE,FALSE
"123",1,"3","23",2,1,1,"1","0",0.25854102,0.483212291,0.232423255,0.427578923,799,"0",2,TRUE,FALSE,TRUE,TRUE,FALSE,0.25854102,0.483212291,0,0.224671271,0.483212291,0.25854102,0,0,0,0,0,FALSE,FALSE,FALSE
"124",1,"3","24",2,3,3,"1","0",0.32771788,0.416664343,0.167898662,0.414173854,1132,"0",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.167898662,0.416664343,0,0.248765681,0.416664343,0.167898662,0,0,0,0,0,FALSE,FALSE,FALSE
"125",1,"3","25",1,3,1,"0","0",0.346910101,0.406414638,0.223806442,0.432006777,716,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.346910101,0.223806442,1,0.123103659,0.346910101,0.223806442,0,0,0,0,0,FALSE,FALSE,FALSE
"126",1,"3","26",2,3,2,"0","0",0.363247772,0.424988911,0.15,0.409534504,732,"0",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.424988911,0.15,1,0.274988911,0.424988911,0.15,0,1,0,0,0,FALSE,FALSE,FALSE
"127",1,"3","27",3,1,1,"1","0",0.412600622,0.423891952,0.160403157,0.383596933,966,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.412600622,0.160403157,1,0.252197465,0.160403157,0.412600622,1,0,0,0,0,FALSE,FALSE,FALSE
"128",1,"3","28",1,3,1,"0","1",0.394723848,0.477917326,0.15,0.366896641,836,"0",3,TRUE,TRUE,FALSE,TRUE,FALSE,0.394723848,0.15,1,0.244723848,0.394723848,0.15,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"129",1,"3","29",1,3,1,"0","0",0.379588708,0.499917072,0.15,0.455084108,382,"1",3,TRUE,TRUE,TRUE,TRUE,FALSE,0.379588708,0.15,1,0.229588708,0.379588708,0.15,0,1,0,0,0,FALSE,FALSE,FALSE
"130",1,"3","30",3,2,3,"0","1",0.39092306,0.527574737,0.199845574,0.475709276,513,"0",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.199845574,0.527574737,0,0.327729163,0.199845574,0.527574737,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"131",1,"3","31",1,3,3,"1","0",0.37934023,0.55610902,0.252707012,0.523782927,577,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.252707012,0.37934023,0,0.126633218,0.37934023,0.252707012,0,1,0,0,0,FALSE,FALSE,FALSE
"132",1,"3","32",4,2,4,"0","0",0.422537053,0.542712218,0.240813444,0.467327472,643,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.467327472,0.542712218,0,0.075384746,0.467327472,0.542712218,1,1,0,0,0,FALSE,FALSE,FALSE
"133",1,"3","33",3,1,3,"0","0",0.42854826,0.558499434,0.31536487,0.456414917,477,"0",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.31536487,0.42854826,0,0.11318339,0.31536487,0.42854826,1,0,0,0,0,FALSE,FALSE,FALSE
"134",1,"3","34",1,2,1,"0","0",0.414645187,0.630558855,0.238292789,0.399816399,577,"0",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.414645187,0.630558855,0,0.215913668,0.414645187,0.630558855,1,0,0,0,0,FALSE,FALSE,FALSE
"135",1,"3","35",4,2,2,"1","1",0.411459023,0.630067304,0.158989637,0.404586093,1232,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.630067304,0.404586093,1,0.225481211,0.404586093,0.630067304,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"136",1,"3","36",3,2,2,"1","0",0.357681821,0.633714377,0.160086403,0.419517324,402,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.633714377,0.160086403,1,0.473627974,0.160086403,0.633714377,1,1,0,0,0,FALSE,FALSE,FALSE
"137",1,"3","37",1,3,3,"1","0",0.319182052,0.66237771,0.157452045,0.426407739,853,"0",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.157452045,0.319182052,0,0.161730007,0.319182052,0.157452045,0,0,0,0,0,FALSE,FALSE,FALSE
"138",1,"3","38",1,3,1,"0","1",0.271389827,0.642321058,0.176706854,0.408329963,807,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.271389827,0.176706854,1,0.094682973,0.271389827,0.176706854,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"139",1,"3","39",3,2,2,"1","1",0.331717046,0.598826994,0.163972711,0.442421569,694,"1",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.598826994,0.163972711,1,0.434854283,0.163972711,0.598826994,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"140",1,"3","40",3,1,1,"1","0",0.337330719,0.537534203,0.156086284,0.439231949,638,"1",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.337330719,0.156086284,1,0.181244435,0.156086284,0.337330719,1,1,0,0,0,FALSE,FALSE,FALSE
"141",1,"3","41",3,2,2,"1","1",0.360532922,0.541353187,0.15,0.422045599,539,"0",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.541353187,0.15,1,0.391353187,0.15,0.541353187,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"142",1,"3","42",3,2,2,"1","0",0.40079545,0.565797459,0.15,0.398831425,534,"1",3,TRUE,TRUE,TRUE,TRUE,FALSE,0.565797459,0.15,1,0.415797459,0.15,0.565797459,1,1,0,0,0,FALSE,FALSE,FALSE
"143",1,"3","43",4,2,2,"1","0",0.4120548,0.625624932,0.15,0.445303813,648,"0",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.625624932,0.445303813,1,0.180321119,0.445303813,0.625624932,1,1,0,0,0,FALSE,FALSE,FALSE
"144",1,"3","44",2,1,1,"1","0",0.419174746,0.673666597,0.15,0.442015842,897,"0",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.419174746,0.673666597,0,0.254491851,0.673666597,0.419174746,0,0,0,0,0,FALSE,FALSE,FALSE
"145",1,"3","45",1,2,1,"0","0",0.49439884,0.709709244,0.15,0.391095483,826,"0",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.49439884,0.709709244,0,0.215310404,0.49439884,0.709709244,1,1,0,0,0,FALSE,FALSE,FALSE
"146",1,"3","46",1,3,3,"1","0",0.445138221,0.732720996,0.15,0.39784058,795,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.15,0.445138221,0,0.295138221,0.445138221,0.15,0,1,0,0,0,FALSE,FALSE,FALSE
"147",1,"3","47",4,2,4,"0","0",0.462633019,0.63950116,0.163664995,0.324718947,1015,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.324718947,0.63950116,0,0.314782213,0.324718947,0.63950116,1,1,0,0,0,FALSE,FALSE,FALSE
"148",1,"3","48",3,2,2,"1","0",0.472754153,0.653624258,0.191478745,0.306483515,741,"0",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.653624258,0.191478745,1,0.462145513,0.191478745,0.653624258,1,0,0,0,0,FALSE,FALSE,FALSE
"149",1,"3","49",4,2,4,"0","0",0.446989894,0.59332484,0.179692284,0.337784885,508,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.337784885,0.59332484,0,0.255539955,0.337784885,0.59332484,1,1,0,0,0,FALSE,FALSE,FALSE
"150",1,"3","50",4,1,4,"0","1",0.450821354,0.584050675,0.15,0.36036193,553,"0",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.36036193,0.450821354,0,0.090459424,0.36036193,0.450821354,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"151",1,"4","1",1,4,4,"1","0",0.157020842,0.619709433,0.455624574,0.57748884,432,"1",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.57748884,0.157020842,1,0.420467998,0.157020842,0.57748884,1,0,0,0,0,FALSE,FALSE,FALSE
"152",1,"4","2",3,1,1,"1","1",0.15,0.638847416,0.447060403,0.547476684,883,"0",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.15,0.447060403,0,0.297060403,0.447060403,0.15,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"153",1,"4","3",1,4,1,"0","0",0.15,0.673558252,0.464653849,0.564055839,403,"1",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.15,0.564055839,0,0.414055839,0.15,0.564055839,1,1,0,0,0,FALSE,FALSE,FALSE
"154",1,"4","4",4,3,3,"1","0",0.156040006,0.650024264,0.468050463,0.533591457,1431,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.468050463,0.533591457,0,0.065540994,0.533591457,0.468050463,0,1,0,0,0,FALSE,FALSE,FALSE
"155",1,"4","5",3,2,2,"1","0",0.15,0.609580707,0.479689254,0.548975462,1299,"0",3,TRUE,FALSE,TRUE,FALSE,FALSE,0.609580707,0.479689254,1,0.129891453,0.479689254,0.609580707,1,1,0,0,0,FALSE,FALSE,FALSE
"156",1,"4","6",4,2,4,"0","1",0.15,0.643928684,0.489298433,0.530164744,522,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.530164744,0.643928684,0,0.11376394,0.530164744,0.643928684,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"157",1,"4","7",3,2,3,"0","0",0.15,0.632410914,0.49896292,0.449644452,936,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.49896292,0.632410914,0,0.133447994,0.49896292,0.632410914,1,0,0,0,0,FALSE,FALSE,FALSE
"158",1,"4","8",1,2,1,"0","0",0.15,0.660272086,0.503229792,0.400668363,503,"0",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.660272086,0,0.510272086,0.15,0.660272086,1,0,0,0,0,FALSE,FALSE,FALSE
"159",1,"4","9",2,3,2,"0","1",0.15,0.654805088,0.426905337,0.363860908,1135,"0",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.654805088,0.426905337,1,0.227899751,0.654805088,0.426905337,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"160",1,"4","10",4,1,4,"0","1",0.195488406,0.654415047,0.43950215,0.384457003,873,"1",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.384457003,0.195488406,1,0.188968597,0.384457003,0.195488406,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"161",1,"4","11",1,2,2,"1","1",0.238761738,0.651459173,0.424029653,0.381435283,837,"1",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.651459173,0.238761738,1,0.412697435,0.238761738,0.651459173,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"162",1,"4","12",3,1,1,"1","0",0.208685625,0.622871469,0.373946687,0.395809752,1305,"1",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.208685625,0.373946687,0,0.165261062,0.373946687,0.208685625,0,0,0,0,0,FALSE,FALSE,FALSE
"163",1,"4","13",2,4,2,"0","0",0.176161325,0.621873043,0.309792793,0.418116153,1048,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.621873043,0.418116153,1,0.20375689,0.621873043,0.418116153,0,0,0,0,0,FALSE,FALSE,FALSE
"164",1,"4","14",3,4,4,"1","0",0.189415947,0.64873017,0.299386806,0.444540894,482,"0",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.444540894,0.299386806,1,0.145154088,0.299386806,0.444540894,1,0,0,0,0,FALSE,FALSE,FALSE
"165",1,"4","15",4,1,1,"1","0",0.179116023,0.614258789,0.330861332,0.461018357,920,"0",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.179116023,0.461018357,0,0.281902334,0.461018357,0.179116023,0,0,0,0,0,FALSE,FALSE,FALSE
"166",1,"4","16",1,3,3,"1","1",0.1990778,0.624416768,0.390680702,0.499538162,924,"0",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.390680702,0.1990778,1,0.191602902,0.1990778,0.390680702,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"167",1,"4","17",1,4,4,"1","1",0.15,0.584623601,0.368970152,0.501779212,956,"1",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.501779212,0.15,1,0.351779212,0.15,0.501779212,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"168",1,"4","18",3,4,4,"1","0",0.154505329,0.549768795,0.364360177,0.444644815,1075,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.444644815,0.364360177,1,0.080284638,0.364360177,0.444644815,1,1,0,0,0,FALSE,FALSE,FALSE
"169",1,"4","19",1,2,2,"1","1",0.20971304,0.501743755,0.30563429,0.41071651,811,"0",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.501743755,0.20971304,1,0.292030715,0.20971304,0.501743755,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"170",1,"4","20",3,4,4,"1","0",0.248624145,0.463638119,0.304244594,0.412544239,1236,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.412544239,0.304244594,1,0.108299645,0.304244594,0.412544239,1,1,0,0,0,FALSE,FALSE,FALSE
"171",1,"4","21",1,4,4,"1","1",0.243429274,0.572912292,0.231771321,0.404462135,858,"0",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.404462135,0.243429274,1,0.161032861,0.243429274,0.404462135,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"172",1,"4","22",2,4,2,"0","0",0.222942467,0.521565163,0.189074154,0.394042659,912,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.521565163,0.394042659,1,0.127522504,0.521565163,0.394042659,0,0,0,0,0,FALSE,FALSE,FALSE
"173",1,"4","23",4,3,3,"1","0",0.25854102,0.483212291,0.232423255,0.427578923,1304,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.232423255,0.427578923,0,0.195155668,0.427578923,0.232423255,0,1,0,0,0,FALSE,FALSE,FALSE
"174",1,"4","24",1,4,4,"1","0",0.32771788,0.416664343,0.167898662,0.414173854,676,"0",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.414173854,0.32771788,1,0.086455974,0.32771788,0.414173854,1,1,0,0,0,FALSE,FALSE,FALSE
"175",1,"4","25",1,4,4,"1","1",0.346910101,0.406414638,0.223806442,0.432006777,1014,"0",1,TRUE,TRUE,TRUE,TRUE,FALSE,0.432006777,0.346910101,1,0.085096676,0.346910101,0.432006777,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"176",1,"4","26",4,1,4,"0","0",0.363247772,0.424988911,0.15,0.409534504,645,"1",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.409534504,0.363247772,1,0.046286732,0.409534504,0.363247772,0,0,0,0,0,FALSE,FALSE,FALSE
"177",1,"4","27",1,4,4,"1","0",0.412600622,0.423891952,0.160403157,0.383596933,655,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.383596933,0.412600622,0,0.029003689,0.412600622,0.383596933,0,1,0,0,0,FALSE,FALSE,FALSE
"178",1,"4","28",2,4,2,"0","1",0.394723848,0.477917326,0.15,0.366896641,566,"0",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.477917326,0.366896641,1,0.111020685,0.477917326,0.366896641,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"179",1,"4","29",2,3,2,"0","1",0.379588708,0.499917072,0.15,0.455084108,775,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.499917072,0.15,1,0.349917072,0.499917072,0.15,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"180",1,"4","30",3,2,2,"1","1",0.39092306,0.527574737,0.199845574,0.475709276,393,"1",3,TRUE,TRUE,FALSE,TRUE,FALSE,0.527574737,0.199845574,1,0.327729163,0.199845574,0.527574737,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"181",1,"4","31",1,4,1,"0","1",0.37934023,0.55610902,0.252707012,0.523782927,932,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.37934023,0.523782927,0,0.144442697,0.37934023,0.523782927,1,1,0.0025,0,0,FALSE,FALSE,FALSE
"182",1,"4","32",1,3,1,"0","1",0.422537053,0.542712218,0.240813444,0.467327472,542,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.422537053,0.240813444,1,0.181723609,0.422537053,0.240813444,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"183",1,"4","33",2,4,2,"0","0",0.42854826,0.558499434,0.31536487,0.456414917,607,"1",4,FALSE,FALSE,TRUE,FALSE,FALSE,0.558499434,0.456414917,1,0.102084517,0.558499434,0.456414917,0,1,0,0,0,FALSE,FALSE,FALSE
"184",1,"4","34",4,2,2,"1","1",0.414645187,0.630558855,0.238292789,0.399816399,1042,"0",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.630558855,0.399816399,1,0.230742456,0.399816399,0.630558855,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"185",1,"4","35",1,3,1,"0","1",0.411459023,0.630067304,0.158989637,0.404586093,681,"1",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.411459023,0.158989637,1,0.252469386,0.411459023,0.158989637,0,0,0.0025,0,0,FALSE,FALSE,FALSE
"186",1,"4","36",1,4,1,"0","1",0.357681821,0.633714377,0.160086403,0.419517324,515,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.357681821,0.419517324,0,0.061835503,0.357681821,0.419517324,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"187",1,"4","37",4,1,1,"1","1",0.319182052,0.66237771,0.157452045,0.426407739,853,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.319182052,0.426407739,0,0.107225687,0.426407739,0.319182052,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"188",1,"4","38",3,4,4,"1","0",0.271389827,0.642321058,0.176706854,0.408329963,319,"1",3,FALSE,TRUE,TRUE,FALSE,TRUE,0.408329963,0.176706854,1,0.231623109,0.176706854,0.408329963,1,1,0,0,0,FALSE,FALSE,FALSE
"189",1,"4","39",3,1,1,"1","0",0.331717046,0.598826994,0.163972711,0.442421569,938,"0",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.331717046,0.163972711,1,0.167744335,0.163972711,0.331717046,1,1,0,0,0,FALSE,FALSE,FALSE
"190",1,"4","40",3,1,3,"0","0",0.337330719,0.537534203,0.156086284,0.439231949,756,"0",1,TRUE,TRUE,FALSE,FALSE,TRUE,0.156086284,0.337330719,0,0.181244435,0.156086284,0.337330719,1,1,0,0,0,FALSE,FALSE,FALSE
"191",1,"4","41",4,2,2,"1","0",0.360532922,0.541353187,0.15,0.422045599,1555,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.541353187,0.422045599,1,0.119307588,0.422045599,0.541353187,1,0,0,0,0,FALSE,FALSE,FALSE
"192",1,"4","42",2,4,4,"1","0",0.40079545,0.565797459,0.15,0.398831425,1005,"0",2,TRUE,TRUE,TRUE,FALSE,TRUE,0.398831425,0.565797459,0,0.166966034,0.565797459,0.398831425,0,0,0,0,0,FALSE,FALSE,FALSE
"193",1,"4","43",1,4,1,"0","0",0.4120548,0.625624932,0.15,0.445303813,1059,"0",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.4120548,0.445303813,0,0.033249013,0.4120548,0.445303813,1,1,0,0,0,FALSE,FALSE,FALSE
"194",1,"4","44",3,4,3,"0","1",0.419174746,0.673666597,0.15,0.442015842,882,"0",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.442015842,0,0.292015842,0.15,0.442015842,1,0,0.0025,0,0,FALSE,FALSE,FALSE
"195",1,"4","45",3,1,3,"0","0",0.49439884,0.709709244,0.15,0.391095483,478,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.15,0.49439884,0,0.34439884,0.15,0.49439884,1,0,0,0,0,FALSE,FALSE,FALSE
"196",1,"4","46",1,4,1,"0","1",0.445138221,0.732720996,0.15,0.39784058,737,"0",4,FALSE,TRUE,TRUE,FALSE,TRUE,0.445138221,0.39784058,1,0.047297641,0.445138221,0.39784058,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"197",1,"4","47",3,2,3,"0","0",0.462633019,0.63950116,0.163664995,0.324718947,717,"1",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.163664995,0.63950116,0,0.475836165,0.163664995,0.63950116,1,0,0,0,0,FALSE,FALSE,FALSE
"198",1,"4","48",2,1,2,"0","1",0.472754153,0.653624258,0.191478745,0.306483515,1014,"0",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.653624258,0.472754153,1,0.180870105,0.653624258,0.472754153,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"199",1,"4","49",2,4,2,"0","1",0.446989894,0.59332484,0.179692284,0.337784885,865,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.59332484,0.337784885,1,0.255539955,0.59332484,0.337784885,0,1,0.0025,0,0,FALSE,FALSE,FALSE
"200",1,"4","50",3,2,2,"1","0",0.450821354,0.584050675,0.15,0.36036193,567,"1",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.584050675,0.15,1,0.434050675,0.15,0.584050675,1,0,0,0,0,FALSE,FALSE,FALSE
